xid,xqmc,adress,usetype,built,county,zone,在售202311,在租202311,price202311,rate202311,在售202403,在租202403,price202403,rate202403,BaiduX,BaiduY,WGS84X,WGS84Y
2610156290,美的君兰半岛,黄家湖大道地铁8号线黄家湖地铁小镇站正对面,住宅,暂无资料,江夏,文化大道,41,2,15338,7.49%,41,0,14449,-1.91%,114.3060379,30.4425621,114.2940378,30.43937665
2610078904,美加湖滨新城,江夏大道49号,住宅,2006年建成,江夏,江夏大道,43,3,10139,5.34%,29,1,9103,-7.71%,114.3835907,30.39748955,114.3716019,30.39361666
2610155150,万科保利联投理想星光,武昌南豹子山街与山湖路交汇处,住宅,2020年建成,江夏,文化大道,47,5,12075,2.66%,38,0,11776,-0.14%,114.2861786,30.41780663,114.2742236,30.41447114
2611048372,武湖新天地,武湖街武黄路(新桥小区旁),住宅,2016年建成,黄陂,武湖,19,0,7865,1.04%,0,0,7279,-6.44%,114.417366,30.71262932,114.4052456,30.70916466
2610159312,华发公园首府,航空路与宝丰二路交汇处,住宅,2024年建成,硚口,宝丰崇仁路,46,0,30741,-0.85%,25,0,29871,2.12%,114.2657928,30.59225082,114.2539409,30.58853578
2611002182,保利香槟国际,汉西一路49号,住宅,2013年建成,硚口,汉西,56,1,22143,2.86%,30,5,21060,-1.40%,114.2290497,30.59532738,114.217164,30.59157174
2611092914,广电兰亭荣荟,古田四路(硚口区法院旁),住宅,2016年建成,硚口,古田,58,2,16596,1.80%,26,10,15851,0.72%,114.2240677,30.61121559,114.212135,30.60752135
2611131116,禹洲菱角湖壹号,长江日报路与菱角湖路交汇处(菱角湖公园旁),住宅,2016年建成,江汉,唐家墩,31,36,26540,-1.31%,3,21,26138,-1.08%,114.2797623,30.61080742,114.2678258,30.60731228
2610769536,阳光花园四期,常青五路21号,住宅,2004年建成,江汉,红旗渠常青路,32,0,17160,-1.32%,45,0,16760,0.97%,114.2558594,30.63407707,114.2439997,30.63021844
2611135312,百瑞景中央生活区四期,武珞路586号(中南亚贸旁),住宅,2016年建成,武昌,中南丁字桥,79,0,33344,3.68%,76,2,32810,4.80%,114.3411331,30.53112984,114.3291569,30.52742297
2611086450,融侨城,和平大道铁机路(铁机路余家头站旁),住宅,2015年建成,武昌,徐东,80,0,25414,2.27%,37,1,23971,-1.69%,114.3527451,30.61343193,114.3407966,30.60950007
2610162844,尚城国际,七里庙地铁站b出口,住宅,暂无资料,汉阳,七里庙,105,0,14752,-0.59%,72,0,14068,-2.34%,114.2396164,30.56225967,114.2277846,30.55841443
2610156138,招商江山和樾,老关路与四新南路交汇处,住宅,暂无资料,汉阳,四新,106,0,18755,-0.98%,78,0,18853,-1.32%,114.2417603,30.50514412,114.2299083,30.50129877
2610155634,天赐金龙城,径河路与张柏路交汇处,住宅,暂无资料,东西湖,吴家山,31,0,9736,-1.78%,16,0,11082,7.73%,114.1687469,30.67826843,114.1565881,30.67479448
2610082784,常阳永清城,解放大道1340号,住宅,2008年建成,江岸,黄埔惠济,57,16,42896,-1.63%,77,8,44381,3.07%,114.3144836,30.61518288,114.3024411,30.61189258
2610158894,丹亭懿府,武汉市江岸区丹水池街10号,住宅,2020年建成,江岸,百步亭,62,0,16659,-0.22%,59,0,16041,-0.50%,114.3328629,30.65341568,114.3208519,30.64982596
2611092482,复地悦城一期西区,白沙洲大道与烽胜路交汇处(张家湾社区旁),住宅,2015年建成,洪山,白沙洲,115,6,17465,4.26%,71,5,16933,2.14%,114.2985916,30.49630737,114.2865783,30.49308385
2611121894,金地自在城,团结大道地铁4号线仁和路出口处(欢乐谷旁),住宅,2016年建成,洪山,钢都,117,9,20122,-2.44%,70,11,19109,0.10%,114.3929596,30.61313629,114.3809198,30.6093466
2610938994,保利中央公馆,丁字桥南路558号,住宅,2015年建成,洪山,南湖花园,117,4,21183,1.72%,80,25,20321,-0.32%,114.3286972,30.50094604,114.3166855,30.49749083
2610159238,南山悦拾光,琴润大道与惜琴路交汇处以西,住宅,暂无资料,蔡甸,蔡甸,11,0,7551,5.71%,0,0,7800,-2.00%,114.0940323,30.5689373,114.0817964,30.56527992
2610154832,绿地美湖,知音湖大道和天鹅湖大道交汇处,住宅,2009年建成,蔡甸,后官知音湖,2,0,12216,-8.28%,3,0,11616,8.21%,114.1045151,30.51979256,114.0923009,30.5159556
2610156800,车都春台里,"经开大道西南,两军东路以东,小军东路以北",住宅,暂无资料,沌口,珠山湖大道,21,0,7811,1.82%,27,0,7549,-1.90%,114.1671219,30.41979218,114.1549702,30.41637349
2610155876,武汉城建·电建|汤湖观筑,车城东路与沌口路交汇处(汤湖公园旁),住宅,暂无资料,沌口,体育中心,22,0,10210,0.55%,20,0,9484,1.67%,114.1795883,30.4726181,114.1674493,30.46935467
2610154622,碧桂园凤凰湾,纱帽正街马影河东侧,住宅,2020年建成,汉南,汉南,0,0,6740,-2.24%,0,0,6586,0.90%,114.0633774,30.32586479,114.051101,30.32259418
2610895286,博学阳光城,汉南区兴业大道与育才路交汇处,住宅,2010年建成,汉南,汉南,0,0,4620,1.00%,0,0,4575,-1.85%,114.080162,30.31593895,114.0678853,30.31256383
2611171574,武久阳光城,阳逻环湖路(柴泊湖广场对面),住宅,2016年建成,新洲,阳逻,6,0,6720,-5.80%,5,0,6961,-0.21%,114.5769653,30.67652512,114.5653906,30.67311333
2610414506,湖滨花园,阳逻环湖路电信大楼后,住宅,2009年建成,新洲,阳逻,6,0,4341,-4.53%,8,0,4410,-0.38%,114.5759583,30.67476845,114.5643756,30.67137391
2610154838,中建锦绣楚城,莲花湖大道(汉阳一中对面),住宅,2020年建成,蔡甸,蔡甸,12,0,8243,2.14%,13,0,8138,2.60%,114.0156708,30.58093071,114.0036468,30.5770778
2610153702,中冶39大街,武汉市青山区建设三路与旅大街交汇处,住宅,2021年建成,青山,建二,12,0,23352,-0.27%,18,0,23529,3.57%,114.3834152,30.6367054,114.3714068,30.63275697
2610149312,江南春城,和平大道与建三路交汇处(青山国税局旁边),住宅,2008年建成,青山,建二,12,2,19681,-1.66%,16,2,19534,0.00%,114.3859482,30.63542938,114.3739284,30.63151606
2610800704,梅南山居青山碧水,江夏大道特一号,住宅,2005年建成,江夏,江夏大道,26,0,7737,-3.93%,12,0,7111,-1.73%,114.3787079,30.41882706,114.3667492,30.41489776
2610895068,万科金域蓝湾,经济技术开发区三角湖路与博学路交汇处(江汉大..,住宅,2015年建成,沌口,体育中心,26,4,18406,-2.79%,26,1,17710,-0.17%,114.1629791,30.51101494,114.150813,30.50749528
2610156916,德信阳光城·江宸,沌口路181号(16号线沌口站旁),住宅,暂无资料,沌口,经开万达,28,0,10292,2.60%,23,0,9361,-6.75%,114.207283,30.46577644,114.1952688,30.46240389
2610155058,阳逻金茂逸墅,地铁阳逻线施岗站附近(思源实验学校对面),住宅,2019年建成,新洲,阳逻,6,0,7066,-0.64%,5,0,6559,-0.22%,114.6027069,30.6948452,114.5912526,30.69111531
2610955126,湖墅观止莱特城,中法生态城知音湖生态旅游区天鹅湖大道6-9号,住宅,2014年建成,蔡甸,后官知音湖,13,0,7303,-5.69%,8,0,6640,-6.76%,114.1194458,30.52372169,114.1072973,30.51970872
2610333842,钢都花园125街坊,南干渠路3(和平立交桥附近),住宅,2002年建成,青山,钢都,12,0,13949,1.92%,16,0,12726,1.62%,114.3694077,30.61988068,114.3574525,30.61583631
2610156650,宝业德信宸光里,金龙大街与向阳港东路的交汇处,住宅,暂无资料,江夏,江夏大道,26,0,11061,4.09%,20,0,10615,-4.30%,114.3611298,30.38294601,114.3492002,30.37899232
2610156998,联发云璟,川龙大道与环后湖北路交汇处,住宅,暂无资料,黄陂,盘龙城,20,0,7338,1.82%,7,0,7175,-4.73%,114.280777,30.76116943,114.2688084,30.75761806
2610155838,华发越秀悦府,庆云路与航城东路交汇处(地铁2号线航空总部站..,住宅,暂无资料,黄陂,盘龙城,21,0,10255,7.48%,20,0,9746,-0.37%,114.2297287,30.73345184,114.2178175,30.72962126
2610156224,武地万科万维天地,武汉市·解放大道·太平洋站,住宅,暂无资料,硚口,宗关简易,61,0,28942,-0.84%,47,0,26911,-2.77%,114.2468185,30.57945061,114.2350046,30.57558187
2700060249,金色雅园金源苑,常青一路88号,住宅,2000年建成,江汉,红旗渠常青路,38,0,17628,1.39%,55,0,17258,-0.82%,114.2521057,30.62960434,114.2402514,30.62572188
2611222674,百瑞景中央生活区六期,瑞景路瑞景广场一楼(星巴克斜对面),住宅,2017年建成,武昌,中南丁字桥,72,0,35127,1.66%,77,1,34191,1.00%,114.3413773,30.52934265,114.3294007,30.52563132
2610270142,东湖壹号,武昌区中北路148号(省博物馆斜对面),住宅,2014年建成,武昌,中北路,73,2,32080,-1.00%,29,0,31696,2.51%,114.3650589,30.56746864,114.3531444,30.56345584
2610156786,武汉城建汉阳印象,"汉阳区钟家村归元寺旁(龙江路以南,冰糖角路以..",住宅,暂无资料,汉阳,钟家村,109,0,18237,-2.26%,80,0,16228,-1.63%,114.2647095,30.54670525,114.2528534,30.54298751
2610154510,远洋东方境世界观,钟家村地铁站b出口旁,住宅,2022年建成,汉阳,钟家村,120,3,24405,1.86%,91,5,24903,0.41%,114.2673798,30.55297279,114.255519,30.54929446
2610156984,中交泓园,金银湖金南二路25号,住宅,暂无资料,东西湖,金银湖,34,0,16822,9.63%,15,0,17423,2.65%,114.2228699,30.64480591,114.2109144,30.64111321
2610156006,江悦兰园,金山大道与新城十二路交汇处、地铁6号线富民南..,住宅,2021年建成,东西湖,吴家山,35,0,9172,1.47%,13,0,8715,-5.43%,114.1158142,30.64045334,114.1036418,30.63642406
2611102008,越秀星汇君泊,塔子湖东路与健美路交汇处(塔子湖体育中心旁),住宅,2017年建成,江岸,后湖,64,2,20038,-0.52%,40,7,19691,-1.10%,114.2881775,30.65422249,114.2761893,30.65083757
2611113950,海赋江城天韵,建设大道延长线与兴业路交汇处(地铁3号线兴业..,住宅,2016年建成,江岸,百步亭,68,0,23261,-1.22%,38,0,23106,-0.94%,114.3113785,30.65113449,114.2993275,30.64785168
2610815082,金地格林小城梦茵,书城路46号,住宅,2008年建成,洪山,南湖花园,119,0,21929,-1.20%,36,1,21318,-0.73%,114.3345566,30.50427246,114.32256,30.50070307
2611047458,清能清江锦城,区张家湾街烽胜路55号(烽胜路和白沙四路交汇..,住宅,2022年建成,洪山,白沙洲,121,8,16638,2.49%,148,4,16039,-0.55%,114.2958984,30.47850418,114.2839127,30.47527144
2611039132,保利公园九里,花园城建安街与南湖路交汇处(东方莱茵对面),住宅,2017年建成,洪山,南湖花园,130,1,19451,-0.07%,67,6,18894,-1.10%,114.3133698,30.51400566,114.3013255,30.51075794
2610918120,万科金色城市,白沙五路1号,住宅,2016年建成,洪山,白沙洲,138,20,14506,2.99%,104,12,13927,1.67%,114.2684708,30.48800278,114.256602,30.48435933
2610154292,华侨城原岸,欢乐大道228号(生态运动公园旁),住宅,2019年建成,洪山,工业四路,138,3,34409,3.42%,113,2,33984,-5.26%,114.4113159,30.60177231,114.39921,30.59828833
2610158444,光谷翡丽天玺,东湖新技术开发区高科园二路与神墩四路交汇处,住宅,暂无资料,东湖高新区,光谷东,43,0,21533,-2.60%,42,0,21513,3.11%,114.532547,30.4845047,114.5207916,30.48133393
2611098400,保利茉莉公馆,关山大道与雄楚大道交汇处向东400米(保利花..,住宅,2015年建成,东湖高新区,光谷,43,5,25468,2.46%,62,8,23150,-3.07%,114.4241714,30.50531769,114.4120386,30.50196664
2611192280,统建天成美景,光谷一路与湖口一路交汇处(光谷火车站东侧),住宅,2017年建成,东湖高新区,关山,44,2,20691,1.15%,45,4,19842,2.83%,114.4432373,30.49042892,114.4311829,30.48698548
2610156748,花山花锦,花城大道与庆珪路交汇处,住宅,暂无资料,东湖高新区,光谷东,44,0,14751,2.86%,42,0,16918,1.88%,114.5315857,30.54634476,114.5198236,30.5431403
2610154620,光谷澎湃城奥山府,光谷三路与高新三路交汇处(奥体中心东侧500..,住宅,2020年建成,东湖高新区,光谷东,44,1,18182,1.41%,67,2,18045,-0.17%,114.4891968,30.47208595,114.4774516,30.46819898
2611196360,融科天域,关山大道与南湖大道交汇处(光谷创意大厦旁),住宅,2017年建成,东湖高新区,关山,46,7,28383,0.99%,106,23,26915,-0.52%,114.4203644,30.48714638,114.408248,30.48378731
2611177404,当代国际城,光谷一路与高新六路交汇处(2号线南延长线佛祖..,住宅,2016年建成,东湖高新区,金融港,46,3,20907,0.80%,53,6,20304,-0.60%,114.4420395,30.44718552,114.4300038,30.44377339
2611166882,金鑫国际,光谷大道19号(光谷大道与高新大道交汇处),住宅,2015年建成,东湖高新区,光谷,47,2,19885,-0.10%,68,1,19325,-2.62%,114.4308395,30.50175285,114.4187203,30.49840272
2610156878,新希望锦粼九里,高新五路与光谷五路交叉口,住宅,2023年建成,东湖高新区,光谷东,48,0,18088,7.91%,106,0,16596,-1.50%,114.50634,30.45420647,114.4946232,30.45054222
2610878832,万科红郡,东湖新技术开发区大学园路1号,住宅,2013年建成,东湖高新区,金融港,48,5,31354,0.40%,142,4,30301,-1.08%,114.4191513,30.46109009,114.4070579,30.45773506
2610159192,光谷大家中心,高新四路与光谷五路交汇处,住宅,暂无资料,东湖高新区,光谷东,49,0,20268,-5.71%,68,0,19113,-7.86%,114.500885,30.46460724,114.4891651,30.46084726
2610070007,万科城市花园,东湖新技术开发区大学园路1号,住宅,2007年建成,东湖高新区,金融港,51,1,27718,1.78%,114,10,26464,-1.44%,114.415596,30.46578407,114.403505,30.4623967
2610156928,保利上城西区,白沙洲大道与江国路交汇处东南侧,住宅,2021年建成,洪山,白沙洲,160,3,17675,3.00%,119,4,17155,-0.11%,114.2965393,30.50164795,114.2845278,30.49840804
2611141760,保利上城,白沙洲大道与江国路交汇处(青菱东路以西、江国..,住宅,2017年建成,洪山,白沙洲,187,7,16731,2.64%,152,7,15971,-0.81%,114.2951202,30.50259209,114.283113,30.49934016
2610155568,中建铂公馆,洪山区白沙洲大道与八坦路交叉路口,住宅,2021年建成,洪山,白沙洲,189,5,17086,3.31%,129,4,16148,0.18%,114.2880325,30.49475861,114.2760616,30.49143024
2611056366,统建天成美雅,高新大道与光谷一路交汇处(光谷一路天成美雅站..,住宅,2015年建成,东湖高新区,关山,24,4,20844,-0.56%,33,5,19059,-1.28%,114.4436646,30.49274063,114.4316102,30.48929064
2610153902,东原启城,白沙五路与烽胜路交汇处,住宅,2018年建成,洪山,白沙洲,244,9,16305,2.54%,192,12,15867,0.03%,114.2980804,30.47381592,114.2860921,30.47060119
2610158990,联投安屿那,花山大道与春和路交汇处,住宅,暂无资料,东湖高新区,光谷东,14,0,13190,3.00%,17,0,12532,-3.00%,114.5131607,30.54696083,114.5014131,30.54339958
2611203596,金地天悦,康泰路与荣院路交汇处(柳林雅居对面),住宅,2016年建成,东湖高新区,光谷,14,1,22183,-0.09%,1,7,21425,0.18%,114.396904,30.49950027,114.384849,30.49581653
2700060413,常青藤名苑,珞喻路896号,住宅,2007年建成,东湖高新区,光谷,14,1,16334,1.08%,13,1,16106,0.46%,114.4169922,30.51062584,114.4048595,30.50722978
2610157122,驿山高尔夫洋房,高新大道789号(东湖新技术开发区高新大道与..,住宅,2017年建成,东湖高新区,光谷东,15,0,34455,2.00%,11,0,31532,-3.10%,114.5250015,30.50488091,114.5132287,30.50157058
2610513422,丽岛漫城,光谷大道46号,住宅,2011年建成,东湖高新区,关山,15,2,23921,1.44%,16,3,22616,0.07%,114.4266052,30.49849129,114.4144801,30.4951478
2610091483,广厦华庭,光谷街梳子桥路2号,住宅,2005年建成,东湖高新区,光谷,15,0,16991,3.22%,10,0,16729,-0.45%,114.4158859,30.5084095,114.4037559,30.50500394
2700060126,学府佳园,科技新城华光大道特1号,住宅,2000年建成,东湖高新区,光谷,16,0,16838,1.21%,21,0,16198,-4.64%,114.4351501,30.50772667,114.4230412,30.50435275
2700060324,当代曙光嘉园,民院路555号(当代学生公寓附近),住宅,2000年建成,东湖高新区,光谷,16,1,14316,4.46%,5,2,13113,-0.25%,114.4052277,30.49816895,114.3931363,30.49462721
2611133230,光谷满庭春MOMΛ,高新二路省奥体中心东侧500米(奥体中心旁),住宅,2016年建成,东湖高新区,光谷东,17,2,18039,0.56%,22,1,17718,1.77%,114.4987793,30.47967529,114.4870454,30.47587778
2610491182,金地中心城,东湖新技术开发区雄楚大道908号,住宅,2010年建成,东湖高新区,光谷,17,2,18360,3.98%,17,6,17421,-0.59%,114.3994141,30.50276184,114.3873444,30.49912028
2610009478,华城花园,珞喻路1039,住宅,2001年建成,东湖高新区,光谷,17,1,15485,0.53%,5,0,15273,-0.95%,114.4265594,30.5134182,114.4144255,30.51006829
2610867960,当代国际花园三期,光谷大道106,住宅,1998年建成,东湖高新区,金融港,17,0,24456,0.40%,42,0,23511,0.42%,114.4261246,30.46765518,114.4140292,30.46432705
2610162136,长江广电·光谷家,光谷四路66号,住宅,暂无资料,东湖高新区,光谷东,17,2,16611,-1.47%,2,0,13234,-12.56%,114.4897537,30.49237633,114.4779892,30.48848184
2611195348,万科花山紫悦湾,花城大道与梅城路交汇处(花山生态艺术馆旁),住宅,2018年建成,东湖高新区,光谷东,18,2,15638,-2.61%,5,0,14609,-0.64%,114.5012894,30.56545258,114.4895603,30.56166789
2610157020,世界城瑜樾东方,西班牙风情街与珞雄路交汇处,住宅,暂无资料,东湖高新区,光谷,18,0,18857,-1.96%,19,0,28323,2.51%,114.4130859,30.51029778,114.4009609,30.50686122
2611210688,风度柏林二期,武汉市洪山区光谷步行街四期旁,住宅,2013年建成,东湖高新区,光谷,18,0,12675,-10.63%,13,0,13903,0.02%,114.4146576,30.50514412,114.4025317,30.50172736
2610819860,铁基山家属院,万科城市花园对面,住宅,1999年建成,东湖高新区,关山,19,0,15255,-0.03%,10,1,14850,1.27%,114.4179993,30.47118759,114.4059009,30.46781977
2610155558,绿城凤起乐鸣,花山生态新城花城北路与双谷路的交汇处,住宅,2021年建成,东湖高新区,光谷东,19,5,20710,2.84%,15,0,19750,-3.09%,114.5102844,30.56739235,114.4985541,30.56376982
2610153536,保利新武昌,烽胜路与八坦北路交汇处(张家湾社区旁),住宅,2017年建成,洪山,白沙洲,276,41,19720,2.63%,325,17,18875,-0.63%,114.3028793,30.50049591,114.2908515,30.49728678
2611130644,万科锦程,雄楚大道1008号(关山中学旁),住宅,2016年建成,东湖高新区,光谷,11,2,24526,-0.98%,21,4,23050,-0.75%,114.413002,30.50192833,114.400882,30.49849437
